dram__bytes.avg,dram__bytes.max,dram__bytes.sum,dram__bytes_write.avg,dram__bytes_write.max,dram__bytes_write.sum,dram__cycles_active.avg,dram__cycles_active.max,dram__cycles_active.sum,dram__cycles_active_write.avg,dram__cycles_active_write.max,dram__cycles_active_write.sum,dram__cycles_elapsed.avg,dram__cycles_elapsed.max,dram__cycles_elapsed.min,dram__cycles_elapsed.sum,dram__cycles_in_frame.avg,dram__cycles_in_frame.max,dram__cycles_in_frame.min,dram__cycles_in_frame.sum,dram__cycles_in_region.avg,dram__cycles_in_region.max,dram__cycles_in_region.min,dram__cycles_in_region.sum,dram__sectors.avg,dram__sectors.max,dram__sectors.sum,dram__sectors_write.avg,dram__sectors_write.max,dram__sectors_write.sum,fbpa__cycles_active.avg,fbpa__cycles_active.max,fbpa__cycles_active.min,fbpa__cycles_active.sum,fbpa__cycles_elapsed.avg,fbpa__cycles_elapsed.max,fbpa__cycles_elapsed.min,fbpa__cycles_elapsed.sum,fbpa__cycles_in_frame.avg,fbpa__cycles_in_frame.max,fbpa__cycles_in_frame.min,fbpa__cycles_in_frame.sum,fbpa__cycles_in_region.avg,gpc__cycles_in_region.sum,gpu__cycles_active.avg,gpu__cycles_active.max,gpu__cycles_active.min,gpu__cycles_active.sum,gpu__cycles_elapsed.avg,gpu__cycles_elapsed.max,gpu__cycles_elapsed.min,gpu__cycles_elapsed.sum,gpu__cycles_in_frame.avg,gpu__cycles_in_frame.max,gpu__cycles_in_frame.min,gpu__cycles_in_frame.sum,gpu__cycles_in_region.avg,gpu__cycles_in_region.max,gpu__cycles_in_region.min,gpu__cycles_in_region.sum,gpu__time_active.avg,gpu__time_active.max,gpu__time_active.min,gpu__time_active.sum,gpu__time_duration.avg,gpu__time_duration.max,gpu__time_duration.min,gpu__time_duration.sum,gpu__time_end.avg,gpu__time_end.max,gpu__time_end.min,gpu__time_end.sum,gpu__time_start.avg,gpu__time_start.max,gpu__time_start.min,gpu__time_start.sum,gr__cycles_active.avg,gr__cycles_active.max,gr__cycles_active.min,gr__cycles_active.sum,gr__cycles_elapsed.avg,gr__cycles_elapsed.max,gr__cycles_elapsed.min,gr__cycles_elapsed.sum,gr__cycles_in_frame.avg,gr__cycles_in_frame.max,gr__cycles_in_frame.min,gr__cycles_in_frame.sum,gr__cycles_in_region.avg,gr__cycles_in_region.max,gr__cycles_in_region.min,gr__cycles_in_region.sum,l1tex__cycles_active.avg,l1tex__cycles_active.max,l1tex__cycles_active.sum,l1tex__cycles_elapsed.avg,l1tex__cycles_elapsed.max,l1tex__cycles_elapsed.min,l1tex__cycles_elapsed.sum,l1tex__cycles_in_frame.avg,l1tex__cycles_in_frame.max,l1tex__cycles_in_frame.min,l1tex__cycles_in_frame.sum,l1tex__cycles_in_region.avg,l1tex__cycles_in_region.max,l1tex__cycles_in_region.min,l1tex__cycles_in_region.sum,l1tex__data_bank_writes.max,l1tex__data_bank_writes.sum,lts__cycles_active.avg,lts__cycles_active.max,lts__cycles_active.sum,lts__cycles_elapsed.avg,lts__cycles_elapsed.max,lts__cycles_elapsed.min,lts__cycles_elapsed.sum,lts__cycles_in_frame.avg,lts__cycles_in_frame.max,lts__cycles_in_frame.min,lts__cycles_in_frame.sum,lts__t_sectors_aperture_device_lookup_hit.avg,lts__t_sectors_aperture_device_lookup_hit.sum,lts__t_sectors_op_read.avg,lts__t_sectors_op_read.max,lts__t_sectors_op_read.sum,lts__t_sectors_op_read_lookup_miss.max,lts__t_tag_requests.avg,lts__t_tag_requests.sum,lts__t_tag_requests_hit.avg,lts__t_tag_requests_hit.sum,lts__xbar2lts_cycles_active.avg,lts__xbar2lts_cycles_active.max,lts__xbar2lts_cycles_active.sum,sm__ctas_active.avg,sm__ctas_active.max,sm__ctas_active.sum,sm__cycles_active.avg,sm__cycles_active.max,sm__cycles_active.sum,sm__cycles_active_shader_cs.avg,sm__cycles_active_shader_cs.max,sm__cycles_active_shader_cs.sum,sm__cycles_elapsed.avg,sm__cycles_elapsed.max,sm__cycles_elapsed.min,sm__cycles_elapsed.sum,sm__cycles_in_frame.avg,sm__cycles_in_frame.max,sm__cycles_in_frame.min,sm__cycles_in_frame.sum,sm__cycles_in_region.avg,sm__cycles_in_region.max,sm__cycles_in_region.min,sm__cycles_in_region.sum,sm__warps_active.avg,sm__warps_active.max,sm__warps_active.sum,smsp__amortized_warp_latency.pct,smsp__amortized_warp_latency.ratio,smsp__average_warp_latency.pct,smsp__average_warp_latency.ratio,smsp__average_warp_latency_issue_stalled_drain.pct,smsp__average_warp_latency_issue_stalled_drain.ratio,smsp__average_warp_latency_issue_stalled_imc_miss.pct,smsp__average_warp_latency_issue_stalled_imc_miss.ratio,smsp__average_warp_latency_issue_stalled_long_scoreboard.pct,smsp__average_warp_latency_issue_stalled_long_scoreboard.ratio,smsp__average_warp_latency_issue_stalled_misc.pct,smsp__average_warp_latency_issue_stalled_misc.ratio,smsp__average_warp_latency_issue_stalled_no_instruction.pct,smsp__average_warp_latency_issue_stalled_no_instruction.ratio,smsp__average_warp_latency_issue_stalled_not_selected.pct,smsp__average_warp_latency_issue_stalled_not_selected.ratio,smsp__average_warps_active_per_inst_executed.pct,smsp__average_warps_active_per_inst_executed.ratio,smsp__average_warps_active_per_issue_active.pct,smsp__average_warps_active_per_issue_active.ratio,smsp__average_warps_issue_stalled_drain_per_issue_active.pct,smsp__average_warps_issue_stalled_drain_per_issue_active.ratio,smsp__average_warps_issue_stalled_imc_miss_per_issue_active.pct,smsp__average_warps_issue_stalled_imc_miss_per_issue_active.ratio,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.pct,smsp__average_warps_issue_stalled_long_scoreboard_per_issue_active.ratio,smsp__average_warps_issue_stalled_misc_per_issue_active.pct,smsp__average_warps_issue_stalled_misc_per_issue_active.ratio,smsp__average_warps_issue_stalled_no_instruction_per_issue_active.pct,smsp__average_warps_issue_stalled_no_instruction_per_issue_active.ratio,smsp__average_warps_issue_stalled_not_selected_per_issue_active.pct,smsp__average_warps_issue_stalled_not_selected_per_issue_active.ratio,smsp__cycles_active.avg,smsp__cycles_active.max,smsp__cycles_active.sum,smsp__cycles_elapsed.avg,smsp__cycles_elapsed.max,smsp__cycles_elapsed.min,smsp__cycles_elapsed.sum,smsp__cycles_in_frame.avg,smsp__cycles_in_frame.max,smsp__cycles_in_frame.min,smsp__cycles_in_frame.sum,smsp__cycles_in_region.avg,smsp__cycles_in_region.max,smsp__cycles_in_region.min,smsp__cycles_in_region.sum,smsp__issue_inst0.avg,smsp__issue_inst0.max,smsp__issue_inst0.sum,label
558,3456,17856,460,2432,14720,17.44,108,558,14.38,76,460,19776,19776,19776,632832,0.8,0.8,0.8,25.55,0.8,0.8,0.8,25.55,17.44,108,558,14.38,76,460,26454.25,26538,26427,423268,28231,28231,28231,451696,1.14,1.14,1.14,18.24,1.14,7.17,27545,27545,27545,27545,27545,27545,27545,27545,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,24768,24768,24768,24768,24768,24768,24768,24768,4555424,4555424,4555424,4555424,4530656,4530656,4530656,4530656,27545,27545,27545,27545,27545,27545,27545,27545,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,728.59,28304,58287,29580.12,29588,29575,2366410,1.19,1.19,1.19,95.54,1.19,1.19,1.19,95.54,250,1146,752.78,4572,48178,28231,28231,28231,1806784,1.14,1.14,1.14,72.95,1.69,108,3.72,49,238,16,3.05,195,1.91,122,15.45,46,989,728.89,28307,58311,728.59,28304,58287,567.44,25406,45395,29580.12,29588,29575,2366410,1.19,1.19,1.19,95.54,1.19,1.19,1.19,95.54,6982.1,88602,558568,90530.47,905.3,292250,2922.5,289.84,2.9,66434.38,664.34,311489.06,3114.89,174.22,1.74,4506.25,45.06,71.09,0.71,1306.88,209.1,1075.93,172.15,17.07,0.17,3913.3,39.13,18348.18,183.48,10.26,0.1,265.44,2.65,4.19,0.04,362.12,24672,115879,29580.12,29588,29575,9465640,1.19,1.19,1.19,382.17,1.19,1.19,1.19,382.17,355.33,24359,113706,AB
606,3200,19392,508,2176,16256,18.94,100,606,15.88,68,508,20608,20608,20608,659456,0.82,0.82,0.82,26.19,0.82,0.82,0.82,26.19,18.94,100,606,15.88,68,508,27783.81,27867,27769,444541,29424,29424,29424,470784,1.17,1.17,1.17,18.69,1.17,7.34,28713,28713,28713,28713,28713,28713,28713,28713,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,25184,25184,25184,25184,25184,25184,25184,25184,4564672,4564672,4564672,4564672,4539488,4539488,4539488,4539488,28713,28713,28713,28713,28713,28713,28713,28713,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,771.21,28794,61697,30828.8,30834,30821,2466304,1.22,1.22,1.22,97.93,1.22,1.22,1.22,97.93,254,1150,811.25,6285,51920,29424,29424,29424,1883136,1.17,1.17,1.17,74.78,1.69,108,3.72,48,238,16,3.05,195,1.91,122,15.36,46,983,771.51,28797,61721,771.21,28794,61697,606.85,26660,48548,30828.8,30834,30821,2466304,1.22,1.22,1.22,97.93,1.22,1.22,1.22,97.93,7706.2,97140,616496,91401.56,914.02,313762.5,3137.62,292.19,2.92,77734.38,777.34,357763.28,3577.63,164.84,1.65,4514.06,45.14,74.22,0.74,1403.07,224.49,1155.13,184.82,17.21,0.17,4578.92,45.79,21073.95,210.74,9.71,0.1,265.9,2.66,4.37,0.04,365.61,26075,116994,30828.8,30834,30821,9865216,1.22,1.22,1.22,391.73,1.22,1.22,1.22,391.73,358.82,25762,114821,AB
526,2944,16832,428,1920,13696,16.44,92,526,13.38,60,428,19840,19840,19840,634880,0.8,0.8,0.8,25.53,0.8,0.8,0.8,25.53,16.44,92,526,13.38,60,428,26812.25,26945,26789,428996,28312,28312,28312,452992,1.14,1.14,1.14,18.22,1.14,7.16,27627,27627,27627,27627,27627,27627,27627,27627,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,24864,24864,24864,24864,24864,24864,24864,24864,4473920,4473920,4473920,4473920,4449056,4449056,4449056,4449056,27627,27627,27627,27627,27627,27627,27627,27627,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,735.48,28425,58838,29666.2,29671,29659,2373296,1.19,1.19,1.19,95.45,1.19,1.19,1.19,95.45,262,1158,765.16,4358,48970,28312,28312,28312,1811968,1.14,1.14,1.14,72.88,1.69,108,3.72,64,238,22,3.05,195,1.91,122,15.44,43,988,735.77,28428,58862,735.48,28425,58838,564.49,25481,45159,29666.2,29671,29659,2373296,1.19,1.19,1.19,95.45,1.19,1.19,1.19,95.45,7056.62,89292,564530,88094.53,880.95,302087.5,3020.87,296.09,2.96,64109.38,641.09,317921.09,3179.21,175.78,1.76,4505.47,45.05,72.66,0.73,1350.87,216.14,1112.15,177.94,17.44,0.17,3776.35,37.76,18727.06,187.27,10.35,0.1,265.39,2.65,4.28,0.04,352.38,25005,112761,29666.2,29671,29659,9493184,1.19,1.19,1.19,381.8,1.19,1.19,1.19,381.8,345.59,24692,110588,AB
566,3840,18112,468,2816,14976,17.69,120,566,14.62,88,468,19804,19840,19776,633728,0.79,0.79,0.79,25.16,0.79,0.79,0.79,25.16,17.69,120,566,14.62,88,468,26217.31,26292,26195,419477,28260,28260,28260,452160,1.12,1.12,1.12,17.95,1.12,7.05,27578,27578,27578,27578,27578,27578,27578,27578,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,25184,25184,25184,25184,25184,25184,25184,25184,4559040,4559040,4559040,4559040,4533856,4533856,4533856,4533856,27578,27578,27578,27578,27578,27578,27578,27578,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,750.09,28833,60007,29610.8,29615,29603,2368864,1.18,1.18,1.18,94.06,1.18,1.18,1.18,94.06,270,1166,782.66,4510,50090,28260,28260,28260,1808640,1.12,1.12,1.12,71.82,1.69,108,3.72,48,238,16,3.05,195,1.91,122,15.38,55,984,750.39,28836,60031,750.09,28833,60007,596.65,25451,47732,29610.8,29615,29603,2368864,1.18,1.18,1.18,94.06,1.18,1.18,1.18,94.06,7249.62,93816,579970,86164.06,861.64,318778.12,3187.78,288.28,2.88,64034.37,640.34,328207.03,3282.07,178.91,1.79,4505.47,45.05,73.44,0.73,1425.5,228.08,1173.6,187.78,16.98,0.17,3771.93,37.72,19332.95,193.33,10.54,0.11,265.39,2.65,4.33,0.04,344.66,24259,110290,29610.8,29615,29603,9475456,1.18,1.18,1.18,376.25,1.18,1.18,1.18,376.25,337.87,23946,108117,AB
570,3584,18240,472,2560,15104,17.81,112,570,14.75,80,472,21276,21312,21248,680832,0.85,0.86,0.85,27.35,0.85,0.86,0.85,27.35,17.81,112,570,14.75,80,472,26509.38,26658,26469,424150,30352,30352,30352,485632,1.22,1.22,1.22,19.51,1.22,7.66,29614,29614,29614,29614,29614,29614,29614,29614,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,24896,24896,24896,24896,24896,24896,24896,24896,4571008,4571008,4571008,4571008,4546112,4546112,4546112,4546112,29614,29614,29614,29614,29614,29614,29614,29614,1.19,1.19,1.19,1.19,1.19,1.19,1.19,1.19,751.77,28471,60142,31803.62,31807,31797,2544290,1.28,1.28,1.28,102.2,1.28,1.28,1.28,102.2,260,1156,794.45,6306,50845,30352,30352,30352,1942528,1.22,1.22,1.22,78.03,1.69,108,3.72,48,238,16,3.05,195,1.91,122,15.34,46,982,752.08,28474,60166,751.77,28471,60142,636.52,27627,50922,31803.62,31807,31797,2544290,1.28,1.28,1.28,102.2,1.28,1.28,1.28,102.2,7333.12,97020,586650,84617.19,846.17,307289.84,3072.9,289.84,2.9,62959.38,629.59,333338.28,3333.38,171.88,1.72,4502.34,45.02,71.09,0.71,1374.13,219.86,1131.3,181.01,17.07,0.17,3708.61,37.09,19635.2,196.35,10.12,0.1,265.21,2.65,4.19,0.04,338.47,24707,108310,31803.62,31807,31797,10177160,1.28,1.28,1.28,408.79,1.28,1.28,1.28,408.79,331.68,24394,106137,AB
566,2944,18112,468,1920,14976,17.69,92,566,14.62,60,468,18860,18880,18816,603520,0.8,0.8,0.8,25.62,0.8,0.8,0.8,25.62,17.69,92,566,14.62,60,468,25785.5,25857,25763,412568,26908,26908,26908,430528,1.14,1.14,1.14,18.28,1.14,7.18,26257,26257,26257,26257,26257,26257,26257,26257,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,23552,23552,23552,23552,23552,23552,23552,23552,4546848,4546848,4546848,4546848,4523296,4523296,4523296,4523296,26257,26257,26257,26257,26257,26257,26257,26257,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,709.05,26678,56724,28191.1,28198,28182,2255288,1.2,1.2,1.2,95.76,1.2,1.2,1.2,95.76,266,1162,727.47,5382,46558,26908,26908,26908,1722112,1.14,1.14,1.14,73.12,1.69,108,3.72,48,238,16,3.2,205,1.91,122,15.42,43,987,709.35,26681,56748,709.05,26678,56724,542.62,23991,43410,28191.1,28198,28182,2255288,1.2,1.2,1.2,95.76,1.2,1.2,1.2,95.76,6902.85,85682,552228,83692.97,836.93,274628.12,2746.28,287.5,2.87,62796.88,627.97,305925.78,3059.26,184.38,1.84,4494.53,44.95,69.53,0.7,1228.07,196.49,1011.06,161.77,16.94,0.17,3699.03,36.99,18020.48,180.2,10.86,0.11,264.75,2.65,4.1,0.04,334.77,23831,107127,28191.1,28198,28182,9021152,1.2,1.2,1.2,383.03,1.2,1.2,1.2,383.03,327.98,23518,104954,AB
538,2944,17216,440,1920,14080,16.81,92,538,13.75,60,440,20256,20288,20224,648192,0.81,0.82,0.81,26.07,0.81,0.82,0.81,26.07,16.81,92,538,13.75,60,440,28344.12,28476,28272,453506,28920,28920,28920,462720,1.16,1.16,1.16,18.61,1.16,7.31,28227,28227,28227,28227,28227,28227,28227,28227,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,24864,24864,24864,24864,24864,24864,24864,24864,4642208,4642208,4642208,4642208,4617344,4617344,4617344,4617344,28227,28227,28227,28227,28227,28227,28227,28227,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,746.17,28371,59694,30304.12,30308,30299,2424330,1.22,1.22,1.22,97.5,1.22,1.22,1.22,97.5,254,1150,764.52,5877,48929,28920,28920,28920,1850880,1.16,1.16,1.16,74.44,1.69,108,3.72,48,238,16,3.05,195,1.91,122,15.33,48,981,746.48,28374,59718,746.17,28371,59694,588.81,26098,47105,30304.12,30308,30299,2424330,1.22,1.22,1.22,97.5,1.22,1.22,1.22,97.5,7256.35,91338,580508,93213.28,932.13,318775.78,3187.76,289.06,2.89,68746.88,687.47,323350.78,3233.51,185.16,1.85,4505.47,45.05,75,0.75,1425.49,228.08,1171.43,187.43,17,0.17,4042.08,40.42,19011.9,190.12,10.89,0.11,264.91,2.65,4.41,0.04,372.85,26256,119313,30304.12,30308,30299,9697320,1.22,1.22,1.22,390.01,1.22,1.22,1.22,390.01,366.05,25939,117136,AB
530,2944,16960,432,1920,13824,16.56,92,530,13.5,60,432,21504,21504,21504,688128,0.87,0.87,0.87,27.75,0.87,0.87,0.87,27.75,16.56,92,530,13.5,60,432,26081.88,26156,26052,417310,30713,30713,30713,491408,1.24,1.24,1.24,19.81,1.24,7.79,29970,29970,29970,29970,29970,29970,29970,29970,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,24800,24800,24800,24800,24800,24800,24800,24800,4604448,4604448,4604448,4604448,4579648,4579648,4579648,4579648,29970,29970,29970,29970,29970,29970,29970,29970,1.21,1.21,1.21,1.21,1.21,1.21,1.21,1.21,751.42,28348,60114,32183.95,32187,32181,2574716,1.3,1.3,1.3,103.82,1.3,1.3,1.3,103.82,260,1156,765.53,4511,48994,30713,30713,30713,1965632,1.24,1.24,1.24,79.26,1.69,108,3.72,49,238,16,3.05,195,1.91,122,15.42,46,987,751.73,28351,60138,751.42,28348,60114,626.38,28027,50110,32183.95,32187,32181,2574716,1.3,1.3,1.3,103.82,1.3,1.3,1.3,103.82,7387.75,94578,591020,86743.75,867.44,292871.09,2928.71,292.19,2.92,64046.88,640.47,338671.09,3386.71,178.12,1.78,4484.38,44.84,69.53,0.7,1309.65,209.54,1078.22,172.51,17.21,0.17,3772.66,37.73,19949.33,199.49,10.49,0.1,264.15,2.64,4.1,0.04,346.98,24191,111032,32183.95,32187,32181,10298864,1.3,1.3,1.3,415.28,1.3,1.3,1.3,415.28,340.18,23878,108859,AB
590,3584,18880,492,2560,15744,18.44,112,590,15.38,80,492,19872,19904,19840,635904,0.8,0.8,0.8,25.58,0.8,0.8,0.8,25.58,18.44,112,590,15.38,80,492,26901.62,26985,26885,430426,28349,28349,28349,453584,1.14,1.14,1.14,18.24,1.14,7.17,27665,27665,27665,27665,27665,27665,27665,27665,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,24864,24864,24864,24864,24864,24864,24864,24864,4564448,4564448,4564448,4564448,4539584,4539584,4539584,4539584,27665,27665,27665,27665,27665,27665,27665,27665,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,752.95,28451,60236,29702.28,29709,29691,2376182,1.19,1.19,1.19,95.57,1.19,1.19,1.19,95.57,264,1160,789.47,4885,50526,28349,28349,28349,1814336,1.14,1.14,1.14,72.97,1.69,108,3.72,50,238,16,3.05,195,1.91,122,15.44,46,988,753.25,28454,60260,752.95,28451,60236,575.66,25534,46053,29702.28,29709,29691,2376182,1.19,1.19,1.19,95.57,1.19,1.19,1.19,95.57,7413.32,94438,593066,88314.84,883.15,289381.25,2893.81,289.06,2.89,64209.37,642.09,335736.72,3357.37,177.34,1.77,4506.25,45.06,73.44,0.73,1294.05,207.05,1065.37,170.46,17.03,0.17,3782.24,37.82,19776.48,197.76,10.45,0.1,265.44,2.65,4.33,0.04,353.26,25051,113043,29702.28,29709,29691,9504728,1.19,1.19,1.19,382.27,1.19,1.19,1.19,382.27,346.47,24738,110870,AB
586,3712,18752,488,2688,15616,18.31,116,586,15.25,84,488,20288,20288,20288,649216,0.82,0.82,0.82,26.21,0.82,0.82,0.82,26.21,18.31,116,586,15.25,84,488,27060,27086,26989,432960,28959,28959,28959,463344,1.17,1.17,1.17,18.71,1.17,7.35,28250,28250,28250,28250,28250,28250,28250,28250,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,24768,24768,24768,24768,24768,24768,24768,24768,4575296,4575296,4575296,4575296,4550528,4550528,4550528,4550528,28250,28250,28250,28250,28250,28250,28250,28250,1.14,1.14,1.14,1.14,1.14,1.14,1.14,1.14,735.2,28287,58816,30342.5,30346,30339,2427400,1.23,1.23,1.22,98.01,1.23,1.23,1.22,98.01,274,1170,773.92,4443,49531,28959,28959,28959,1853376,1.17,1.17,1.17,74.83,1.69,108,3.72,48,238,16,3.05,195,1.91,122,15.41,50,986,735.5,28290,58840,735.2,28287,58816,587.73,26173,47018,30342.5,30346,30339,2427400,1.23,1.23,1.22,98.01,1.23,1.23,1.22,98.01,7126.43,93214,570114,98442.97,984.43,313432.03,3134.32,297.66,2.98,62846.87,628.47,319469.53,3194.7,181.25,1.81,4501.56,45.02,71.09,0.71,1401.6,224.26,1153.91,184.63,17.53,0.18,3701.98,37.02,18818.27,188.18,10.68,0.11,265.16,2.65,4.19,0.04,393.77,25234,126007,30342.5,30346,30339,9709600,1.23,1.23,1.22,392.02,1.23,1.23,1.22,392.02,386.98,24921,123834,AB
514,3200,16448,416,2176,13312,16.06,100,514,13,68,416,19680,19712,19648,629760,0.79,0.79,0.79,25.3,0.79,0.79,0.79,25.3,16.06,100,514,13,68,416,25835.56,25911,25810,413369,28106,28106,28106,449696,1.13,1.13,1.13,18.06,1.13,7.1,27427,27427,27427,27427,27427,27427,27427,27427,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,24896,24896,24896,24896,24896,24896,24896,24896,4536992,4536992,4536992,4536992,4512096,4512096,4512096,4512096,27427,27427,27427,27427,27427,27427,27427,27427,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,758.35,28423,60668,29447.47,29451,29437,2355798,1.18,1.18,1.18,94.63,1.18,1.18,1.18,94.63,252,1148,717.7,4473,45933,28106,28106,28106,1798784,1.13,1.13,1.13,72.25,1.69,108,3.72,51,238,24,3.05,195,1.91,122,15.42,63,987,758.65,28426,60692,758.35,28423,60668,566.64,25280,45331,29447.47,29451,29437,2355798,1.18,1.18,1.18,94.63,1.18,1.18,1.18,94.63,7451.65,90580,596132,84234.38,842.34,299539.84,2995.4,291.41,2.91,62884.38,628.84,324893.75,3248.94,179.69,1.8,4487.5,44.87,70.31,0.7,1339.47,214.32,1102.77,176.44,17.17,0.17,3704.19,37.04,19137.78,191.38,10.58,0.11,264.34,2.64,4.14,0.04,336.94,23915,107820,29447.47,29451,29437,9423192,1.18,1.18,1.18,378.5,1.18,1.18,1.18,378.5,330.15,23602,105647,AB
530,3200,16960,432,2176,13824,16.56,100,530,13.5,68,432,20112,20160,20096,643584,0.81,0.81,0.81,25.95,0.81,0.81,0.81,25.95,16.56,100,530,13.5,68,432,26805.69,26916,26742,428891,28710,28710,28710,459360,1.16,1.16,1.16,18.52,1.16,7.28,28023,28023,28023,28023,28023,28023,28023,28023,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,24800,24800,24800,24800,24800,24800,24800,24800,4545440,4545440,4545440,4545440,4520640,4520640,4520640,4520640,28023,28023,28023,28023,28023,28023,28023,28023,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,740.23,28333,59218,30082.5,30087,30073,2406600,1.21,1.21,1.21,97.04,1.21,1.21,1.21,97.04,256,1152,779.05,4218,49859,28710,28710,28710,1837440,1.16,1.16,1.16,74.09,1.69,108,3.72,64,238,22,3.05,195,1.91,122,15.38,53,984,740.52,28336,59242,740.23,28333,59218,580.64,25886,46451,30082.5,30087,30073,2406600,1.21,1.21,1.21,97.04,1.21,1.21,1.21,97.04,7161.75,93244,572940,92233.59,922.34,276100,2761,290.62,2.91,68659.37,686.59,323428.12,3234.28,175,1.75,4497.66,44.98,71.09,0.71,1234.66,197.54,1016.47,162.64,17.12,0.17,4044.36,40.44,19051.45,190.51,10.31,0.1,264.93,2.65,4.19,0.04,368.93,24971,118059,30082.5,30087,30073,9626400,1.21,1.21,1.21,388.16,1.21,1.21,1.21,388.16,362.14,24658,115886,AB
534,2944,17088,436,1920,13952,16.69,92,534,13.62,60,436,20528,20544,20480,656896,0.81,0.81,0.81,26.05,0.81,0.81,0.81,26.05,16.69,92,534,13.62,60,436,27330.19,27396,27294,437283,29299,29299,29299,468784,1.16,1.16,1.16,18.59,1.16,7.31,28587,28587,28587,28587,28587,28587,28587,28587,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,25216,25216,25216,25216,25216,25216,25216,25216,4532032,4532032,4532032,4532032,4506816,4506816,4506816,4506816,28587,28587,28587,28587,28587,28587,28587,28587,1.13,1.13,1.13,1.13,1.13,1.13,1.13,1.13,743.58,28879,59486,30701.03,30706,30694,2456082,1.22,1.22,1.22,97.4,1.22,1.22,1.22,97.4,260,1156,768.53,4931,49186,29299,29299,29299,1875136,1.16,1.16,1.16,74.36,1.69,108,3.72,48,238,16,3.05,195,1.91,122,15.36,46,983,743.88,28882,59510,743.58,28879,59486,595.42,26533,47634,30701.03,30706,30694,2456082,1.22,1.22,1.22,97.4,1.22,1.22,1.22,97.4,7180.15,92274,574412,87770.31,877.7,293746.09,2937.46,292.19,2.92,62721.87,627.22,318091.41,3180.91,174.22,1.74,4500,45,73.44,0.73,1313.57,210.17,1079.45,172.71,17.18,0.17,3687.83,36.88,18702.66,187.03,10.24,0.1,264.58,2.65,4.32,0.04,351.08,25313,112346,30701.03,30706,30694,9824328,1.22,1.22,1.22,389.61,1.22,1.22,1.22,389.61,344.28,24996,110169,AB
538,3584,17216,440,2304,14080,16.81,112,538,13.75,72,440,19792,19840,19776,633344,0.8,0.8,0.8,25.54,0.8,0.8,0.8,25.54,16.81,112,538,13.75,72,440,25927.56,26003,25904,414841,28237,28237,28237,451792,1.14,1.14,1.14,18.22,1.14,7.16,27556,27556,27556,27556,27556,27556,27556,27556,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,24800,24800,24800,24800,24800,24800,24800,24800,4550144,4550144,4550144,4550144,4525344,4525344,4525344,4525344,27556,27556,27556,27556,27556,27556,27556,27556,1.11,1.11,1.11,1.11,1.11,1.11,1.11,1.11,739.89,28299,59191,29584.67,29589,29578,2366774,1.19,1.19,1.19,95.43,1.19,1.19,1.19,95.43,268,1164,755.08,4410,48325,28237,28237,28237,1807168,1.14,1.14,1.14,72.87,1.69,108,3.72,48,238,16,3.05,195,1.91,122,15.41,55,986,740.19,28302,59215,739.89,28299,59191,573.38,25405,45870,29584.67,29589,29578,2366774,1.19,1.19,1.19,95.43,1.19,1.19,1.19,95.43,7143.45,90830,571476,83692.97,836.93,296102.34,2961.02,289.06,2.89,63934.38,639.34,315532.81,3155.33,173.44,1.73,4489.84,44.9,70.31,0.7,1324.1,211.86,1090.11,174.42,17.03,0.17,3766.04,37.66,18586.38,185.86,10.22,0.1,264.47,2.64,4.14,0.04,334.77,24014,107127,29584.67,29589,29578,9467096,1.19,1.19,1.19,381.74,1.19,1.19,1.19,381.74,327.98,23701,104954,AB
